"37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72"
6.21660610108486,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.69379731754464,6.29220857991306,3.9660002036957,1.4141614962037,0.129072646861198,0.00469378323498848,6.29220857991306,4.7049470395064,2.53207977570063,0.62279697962441,0.0482721901993412,0.00217013509723652,3.9660002036957,2.53207977570063,2.44713499185339,0.991004803481279,0.133641614228782,0.00775963881740457,1.4141614962037,0.62279697962441,0.991004803481279,0.24823849444902,0.0237330484383168,0.00131282662026552,0.129072646861198,0.0482721901993412,0.133641614228782,0.0237330484383168,0.00205035343817465,0.000112382317636632,0.00469378323498848,0.00217013509723652,0.00775963881740457,0.00131282662026552,0.000112382317636632,6.15734383226968e-06
8.04547794053733,8.10413277034279,6.99419375770725,5.10064486830247,2.82052851622379,0.737256984929747,8.10413277034279,7.70881911000151,6.34288219571736,4.41552372924641,2.23721823387254,0.48933541636272,6.99419375770725,6.34288219571736,5.35050416885739,3.87576893491095,2.07270501653316,0.517938854875501,5.10064486830247,4.41552372924642,3.87576893491089,2.61662582685661,1.1040056576758,0.18603016050995,2.82052851622363,2.23721823387239,2.07270501653314,1.10400565767596,0.284431197937636,0.0331997024601817,0.737256984929701,0.489335416362464,0.517938854875526,0.186030160509927,0.0331997024601499,0.00347469498220762
7.82078369177883,8.38372652085981,8.39436874772274,7.68375966958828,6.15297641668011,4.02865946950757,8.38372652085981,8.71027431827567,8.50147661949428,7.58979486313794,5.97498474496033,3.84835246611752,8.39436874772274,8.50147661949428,8.04096854371086,7.0170313974344,5.4700118596255,3.47123210647574,7.68375966958829,7.58979486313794,7.01703139743443,5.94624082523553,4.43317435604649,2.52328377647978,6.15297641668006,5.97498474496028,5.47001185962549,4.43317435604679,2.9771803222809,1.28760048996856,4.02865946950742,3.84835246611712,3.47123210647575,2.5232837764797,1.28760048996787,0.317741820867565
7.42322404501721,8.09044876655622,8.39028817663952,8.51640212929382,8.20694056242623,6.95622129512697,8.09044876655622,8.60365222150113,8.76828582517819,8.77697106319418,8.38471428209363,7.09838537094984,8.39028817663952,8.76828582517819,8.82052133621323,8.70576840687703,8.15159132185278,6.75896384957891,8.51640212929382,8.77697106319418,8.70576840687702,8.3794821178778,7.54446453373218,5.983219418201,8.20694056242618,8.38471428209361,8.15159132185278,7.54446453373225,6.45240042845962,4.77907056990915,6.95622129512693,7.09838537094982,6.75896384957888,5.98321941820094,4.77907056990862,3.09306763401236
6.96687865979791,7.68837426760017,8.02804373929423,8.29914065698298,8.48853052115672,8.301227355738,7.68837426760017,8.31537638414078,8.54277093824019,8.70001487830985,8.78973214145149,8.55471456084759,8.02804373929423,8.54277093824019,8.69140761722473,8.78959923512011,8.82621683991978,8.51164932918367,8.29914065698298,8.70001487830984,8.78959923512011,8.83731924519715,8.79527632821728,8.29003884782687,8.48853052115671,8.78973214145149,8.82621683991977,8.79527632821726,8.57672174862333,7.72021365827771,8.301227355738,8.55471456084759,8.51164932918367,8.2900388478269,7.72021365827772,6.47133298338889
6.50399250104188,7.27350735752689,7.61735700067475,7.89335858277416,8.12367623287346,8.10377039911014,7.27350735752689,7.99287661304745,8.25068123547438,8.42834130543786,8.55510685794415,8.41696465747454,7.61735700067475,8.25068123547437,8.4421925143254,8.56853345139371,8.65801055015361,8.50231743987178,7.89335858277415,8.42834130543786,8.56853345139371,8.66308893496689,8.73300048231262,8.58010965716627,8.12367623287346,8.55510685794415,8.65801055015361,8.7330004823126,8.78516432489378,8.61052515720903,8.10377039911015,8.41696465747454,8.50231743987179,8.58010965716628,8.61052515720894,8.29411352470224
6.05560256926517,6.86833969370946,7.21264806261992,7.46838700398988,7.65207191532749,7.48486728985547,6.86833969370946,7.66113650102659,7.94309511734828,8.12178425196262,8.21858168087522,7.92858547210767,7.21264806261992,7.94309511734828,8.1698955674364,8.30291671310577,8.36653599216753,8.06130680748288,7.46838700398987,8.12178425196262,8.30291671310577,8.4080253695255,8.46142353724799,8.1832498531202,7.6520719153275,8.21858168087522,8.36653599216753,8.46142353724798,8.52309286227643,8.30146573319514,7.48486728985549,7.92858547210767,8.06130680748289,8.1832498531202,8.30146573319492,8.20546068063194
5.62846662464726,6.47781432656738,6.823336376003,7.05268260843473,7.16898215433739,6.83053146392151,6.47781432656738,7.3271467792518,7.62910731286892,7.80104992324977,7.85044942050235,7.4044881808887,6.823336376003,7.62910731286892,7.88636301046613,8.01945282874678,8.04042700033788,7.57784551030445,7.05268260843473,7.80104992324978,8.01945282874678,8.12841178890183,8.14281373644084,7.70412907848447,7.1689821543374,7.85044942050236,8.04042700033787,8.14281373644083,8.17245945083385,7.79421027956124,6.83053146392152,7.40448818088871,7.57784551030445,7.70412907848445,7.79421027956113,7.56308807521037
